sessao,perfil,rodada,palpite,resultado,acertos_anunciados,premio_disputado_centavos
QA-SIM-071,Curioso,12,"0 18 1","9 16 19",2,0
QA-SIM-071,Curioso,13,"3 15 7","9 16 19",2,0
QA-SIM-071,Curioso,14,"0 1 2","9 16 19",2,0
QA-SIM-071,Curioso,15,"4 4 1","9 16 19",2,0
QA-SIM-071,Curioso,16,"17 9 12","9 16 19",2,0
QA-SIM-071,Curioso,17,"16 1 3","9 16 19",2,0
QA-SIM-071,Curioso,18,"18 1 15","9 16 19",2,0
QA-SIM-071,Curioso,19,"15 15 2","9 16 19",2,0
QA-SIM-071,Curioso,20,"14 7 12","9 16 19",2,0
QA-SIM-071,Curioso,21,"14 17 2","9 16 19",2,0
QA-SIM-071,Curioso,22,"0 7 19","9 16 19",2,0
QA-SIM-071,Curioso,23,"19 14 13","9 16 19",2,0
QA-SIM-071,Curioso,24,"12 12 2","9 16 19",2,0
QA-SIM-071,Curioso,25,"14 16 15","9 16 19",2,0
QA-SIM-071,Curioso,26,"1 4 3","9 16 19",2,0
QA-SIM-071,Curioso,27,"9 4 17","9 16 19",2,0
QA-SIM-071,Curioso,28,"11 2 13","9 16 19",2,0
QA-SIM-071,Curioso,29,"1 6 17","9 16 19",2,0
QA-SIM-071,Curioso,30,"7 4 0","9 16 19",2,0
QA-SIM-071,Curioso,31,"8 18 16","9 16 19",2,0
QA-SIM-071,Curioso,32,"14 11 10","9 16 19",2,0
QA-SIM-071,Curioso,33,"16 6 13","9 16 19",2,0
QA-SIM-071,Curioso,34,"13 17 11","9 16 19",2,0
QA-SIM-071,Curioso,35,"16 4 12","9 16 19",2,0
QA-SIM-072,Casual,0,"3 2 4","3 2 4",3,200
QA-SIM-072,Casual,1,"5 19 15","5 19 8",2,1000000
QA-SIM-072,Casual,2,"7 2 16","5 19 8",2,1000000
QA-SIM-072,Casual,3,"15 1 12","5 19 8",2,1000000
QA-SIM-072,Casual,4,"1 3 19","5 19 8",2,1000000
QA-SIM-072,Casual,5,"19 4 9","5 19 8",2,1000000
QA-SIM-072,Casual,6,"18 1 8","5 19 8",2,1000000
QA-SIM-072,Casual,7,"13 0 16","5 19 8",2,1000000
QA-SIM-072,Casual,8,"10 10 13","5 19 8",2,1000000
QA-SIM-072,Casual,9,"10 8 4","5 19 8",2,1000000
QA-SIM-072,Casual,10,"11 19 17","5 19 8",2,1000000
QA-SIM-072,Casual,11,"4 5 3","5 19 8",2,1000000
QA-SIM-072,Casual,12,"8 4 1","5 19 8",2,1000000
QA-SIM-072,Casual,13,"10 7 2","5 19 8",2,1000000
QA-SIM-072,Casual,14,"15 0 18","5 19 8",2,1000000
QA-SIM-072,Casual,15,"17 17 9","5 19 8",2,1000000
QA-SIM-072,Casual,16,"10 18 14","5 19 8",2,1000000
QA-SIM-072,Casual,17,"5 17 5","5 19 8",2,1000000
QA-SIM-072,Casual,18,"16 19 2","5 19 8",2,1000000
QA-SIM-072,Casual,19,"2 6 12","5 19 8",2,1000000
QA-SIM-072,Casual,20,"18 7 7","5 19 8",2,1000000
QA-SIM-072,Casual,21,"15 10 5","5 19 8",2,1000000
QA-SIM-072,Casual,22,"3 14 2","5 19 8",2,1000000
QA-SIM-072,Casual,23,"12 7 13","5 19 8",2,1000000
QA-SIM-072,Casual,24,"4 4 19","5 19 8",2,1000000
QA-SIM-072,Casual,25,"11 5 6","5 19 8",2,1000000
QA-SIM-072,Casual,26,"16 16 4","5 19 8",2,1000000
QA-SIM-072,Casual,27,"15 11 5","5 19 8",2,1000000
QA-SIM-072,Casual,28,"12 15 0","5 19 8",2,1000000
QA-SIM-072,Casual,29,"1 0 15","5 19 8",2,1000000
QA-SIM-072,Casual,30,"16 5 9","5 19 8",2,1000000
QA-SIM-072,Casual,31,"2 4 4","5 19 8",2,1000000
QA-SIM-072,Casual,32,"9 3 18","5 19 8",2,1000000
QA-SIM-072,Casual,33,"17 10 8","5 19 8",2,1000000
QA-SIM-072,Casual,34,"9 14 18","5 19 8",2,1000000
QA-SIM-072,Casual,35,"19 18 17","5 19 8",2,1000000
QA-SIM-073,Regular,0,"19 7 17","19 7 17",3,200
QA-SIM-073,Regular,1,"18 5 19","18 5 16",2,1000000
QA-SIM-073,Regular,2,"5 6 4","18 5 16",2,1000000
QA-SIM-073,Regular,3,"7 1 8","18 5 16",2,1000000
QA-SIM-073,Regular,4,"0 0 10","18 5 16",2,1000000
QA-SIM-073,Regular,5,"15 0 8","18 5 16",2,1000000
QA-SIM-073,Regular,6,"19 7 3","18 5 16",2,1000000
QA-SIM-073,Regular,7,"7 6 4","18 5 16",2,1000000
QA-SIM-073,Regular,8,"19 1 17","18 5 16",2,1000000
QA-SIM-073,Regular,9,"18 3 10","18 5 16",2,1000000
QA-SIM-073,Regular,10,"3 18 18","18 5 16",2,1000000
QA-SIM-073,Regular,11,"6 6 5","18 5 16",2,1000000
QA-SIM-073,Regular,12,"7 16 8","18 5 16",2,1000000
QA-SIM-073,Regular,13,"12 19 13","18 5 16",2,1000000
QA-SIM-073,Regular,14,"4 1 3","18 5 16",2,1000000
QA-SIM-073,Regular,15,"19 3 4","18 5 16",2,1000000
QA-SIM-073,Regular,16,"14 6 12","18 5 16",2,1000000
QA-SIM-073,Regular,17,"17 13 14","18 5 16",2,1000000
QA-SIM-073,Regular,18,"17 2 10","18 5 16",2,1000000
QA-SIM-073,Regular,19,"16 10 0","18 5 16",2,1000000
QA-SIM-073,Regular,20,"4 8 7","18 5 16",2,1000000
QA-SIM-073,Regular,21,"11 8 1","18 5 16",2,1000000
QA-SIM-073,Regular,22,"18 16 7","18 5 16",2,1000000
QA-SIM-073,Regular,23,"16 4 18","18 5 16",2,1000000
QA-SIM-073,Regular,24,"6 3 1","18 5 16",2,1000000
QA-SIM-073,Regular,25,"1 16 12","18 5 16",2,1000000
QA-SIM-073,Regular,26,"11 8 0","18 5 16",2,1000000
QA-SIM-073,Regular,27,"17 14 19","18 5 16",2,1000000
QA-SIM-073,Regular,28,"8 9 12","18 5 16",2,1000000
QA-SIM-073,Regular,29,"19 14 14","18 5 16",2,1000000
QA-SIM-073,Regular,30,"7 8 8","18 5 16",2,1000000
QA-SIM-073,Regular,31,"14 7 17","18 5 16",2,1000000
QA-SIM-073,Regular,32,"17 12 10","18 5 16",2,1000000
QA-SIM-073,Regular,33,"2 8 14","18 5 16",2,1000000
QA-SIM-073,Regular,34,"10 6 9","18 5 16",2,1000000
QA-SIM-073,Regular,35,"2 9 9","18 5 16",2,1000000
QA-SIM-074,Whale,0,"4 18 0","4 18 0",3,60
QA-SIM-074,Whale,1,"2 17 1","11 3 1",1,5000000
QA-SIM-074,Whale,2,"5 19 7","11 3 1",1,5000000
QA-SIM-074,Whale,3,"11 17 16","11 3 1",1,5000000
QA-SIM-074,Whale,4,"14 7 5","11 3 1",1,5000000
QA-SIM-074,Whale,5,"1 2 11","11 3 1",1,5000000
QA-SIM-074,Whale,6,"13 16 18","11 3 1",1,5000000
QA-SIM-074,Whale,7,"7 19 15","11 3 1",1,5000000
QA-SIM-074,Whale,8,"5 4 8","11 3 1",1,5000000
QA-SIM-074,Whale,9,"2 6 4","11 3 1",1,5000000
QA-SIM-074,Whale,10,"7 2 18","11 3 1",1,5000000
QA-SIM-074,Whale,11,"8 15 9","11 3 1",1,5000000
QA-SIM-074,Whale,12,"14 8 2","11 3 1",1,5000000
QA-SIM-074,Whale,13,"17 9 2","11 3 1",1,5000000
QA-SIM-074,Whale,14,"6 14 11","11 3 1",1,5000000
QA-SIM-074,Whale,15,"14 2 13","11 3 1",1,5000000
QA-SIM-074,Whale,16,"14 12 9","11 3 1",1,5000000
QA-SIM-074,Whale,17,"4 1 0","11 3 1",1,5000000
QA-SIM-074,Whale,18,"5 18 9","11 3 1",1,5000000
QA-SIM-074,Whale,19,"7 8 16","11 3 1",1,5000000
QA-SIM-074,Whale,20,"2 5 18","11 3 1",1,5000000
QA-SIM-074,Whale,21,"8 18 0","11 3 1",1,5000000
QA-SIM-074,Whale,22,"15 3 1","11 3 1",1,5000000
QA-SIM-074,Whale,23,"15 16 13","11 3 1",1,5000000
QA-SIM-074,Whale,24,"5 13 8","11 3 1",1,5000000
QA-SIM-074,Whale,25,"19 3 6","11 3 1",1,5000000
QA-SIM-074,Whale,26,"17 3 5","11 3 1",1,5000000
QA-SIM-074,Whale,27,"3 14 13","11 3 1",1,5000000
QA-SIM-074,Whale,28,"13 4 7","11 3 1",1,5000000
QA-SIM-074,Whale,29,"16 10 19","11 3 1",1,5000000
QA-SIM-074,Whale,30,"15 0 6","11 3 1",1,5000000
QA-SIM-074,Whale,31,"4 8 10","11 3 1",1,5000000
QA-SIM-074,Whale,32,"2 13 15","11 3 1",1,5000000
QA-SIM-074,Whale,33,"14 6 6","11 3 1",1,5000000
QA-SIM-074,Whale,34,"14 16 6","11 3 1",1,5000000
QA-SIM-074,Whale,35,"14 17 9","11 3 1",1,5000000
QA-SIM-075,Curioso,0,"8 17 15","8 17 15",3,200
QA-SIM-075,Curioso,1,"16 2 3","9 2 3",2,1000000
QA-SIM-075,Curioso,2,"16 12 17","9 2 3",2,1000000
QA-SIM-075,Curioso,3,"10 17 7","9 2 3",2,1000000
QA-SIM-075,Curioso,4,"8 2 15","9 2 3",2,1000000
QA-SIM-075,Curioso,5,"6 3 16","9 2 3",2,1000000
QA-SIM-075,Curioso,6,"11 9 10","9 2 3",2,1000000
QA-SIM-075,Curioso,7,"16 17 1","9 2 3",2,1000000
QA-SIM-075,Curioso,8,"4 6 7","9 2 3",2,1000000
QA-SIM-075,Curioso,9,"14 16 2","9 2 3",2,1000000
QA-SIM-075,Curioso,10,"14 2 0","9 2 3",2,1000000
QA-SIM-075,Curioso,11,"4 11 15","9 2 3",2,1000000
QA-SIM-075,Curioso,12,"1 9 3","9 2 3",2,1000000
QA-SIM-075,Curioso,13,"18 12 13","9 2 3",2,1000000
QA-SIM-075,Curioso,14,"11 2 15","9 2 3",2,1000000
QA-SIM-075,Curioso,15,"15 8 16","9 2 3",2,1000000
QA-SIM-075,Curioso,16,"14 4 13","9 2 3",2,1000000
QA-SIM-075,Curioso,17,"17 4 16","9 2 3",2,1000000
QA-SIM-075,Curioso,18,"10 12 13","9 2 3",2,1000000
QA-SIM-075,Curioso,19,"16 17 1","9 2 3",2,1000000
QA-SIM-075,Curioso,20,"18 19 9","9 2 3",2,1000000
QA-SIM-075,Curioso,21,"11 7 11","9 2 3",2,1000000
QA-SIM-075,Curioso,22,"8 6 10","9 2 3",2,1000000
QA-SIM-075,Curioso,23,"5 9 19","9 2 3",2,1000000
QA-SIM-075,Curioso,24,"17 3 12","9 2 3",2,1000000
QA-SIM-075,Curioso,25,"13 12 9","9 2 3",2,1000000
QA-SIM-075,Curioso,26,"10 10 3","9 2 3",2,1000000
QA-SIM-075,Curioso,27,"9 19 0","9 2 3",2,1000000
QA-SIM-075,Curioso,28,"9 7 7","9 2 3",2,1000000
QA-SIM-075,Curioso,29,"0 18 0","9 2 3",2,1000000
QA-SIM-075,Curioso,30,"2 18 0","9 2 3",2,1000000
QA-SIM-075,Curioso,31,"1 5 13","9 2 3",2,1000000
QA-SIM-075,Curioso,32,"19 14 18","9 2 3",2,1000000
QA-SIM-075,Curioso,33,"17 2 8","9 2 3",2,1000000
QA-SIM-075,Curioso,34,"8 14 3","9 2 3",2,1000000
QA-SIM-075,Curioso,35,"16 3 1","9 2 3",2,1000000
QA-SIM-076,Casual,0,"2 4 9","2 4 9",3,60
QA-SIM-076,Casual,1,"0 16 1","0 13 1",2,0
QA-SIM-076,Casual,2,"16 5 19","0 13 1",2,0
QA-SIM-076,Casual,3,"13 19 8","0 13 1",2,0
QA-SIM-076,Casual,4,"16 18 13","0 13 1",2,0
QA-SIM-076,Casual,5,"2 16 1","0 13 1",2,0
QA-SIM-076,Casual,6,"15 19 9","0 13 1",2,0
QA-SIM-076,Casual,7,"3 15 10","0 13 1",2,0
QA-SIM-076,Casual,8,"4 10 14","0 13 1",2,0
QA-SIM-076,Casual,9,"19 8 2","0 13 1",2,0
QA-SIM-076,Casual,10,"16 16 5","0 13 1",2,0
QA-SIM-076,Casual,11,"13 3 7","0 13 1",2,0
QA-SIM-076,Casual,12,"3 13 12","0 13 1",2,0
QA-SIM-076,Casual,13,"13 12 17","0 13 1",2,0
QA-SIM-076,Casual,14,"19 18 3","0 13 1",2,0
QA-SIM-076,Casual,15,"0 7 14","0 13 1",2,0
QA-SIM-076,Casual,16,"4 13 10","0 13 1",2,0
QA-SIM-076,Casual,17,"17 0 5","0 13 1",2,0
QA-SIM-076,Casual,18,"18 14 14","0 13 1",2,0
QA-SIM-076,Casual,19,"0 14 12","0 13 1",2,0
QA-SIM-076,Casual,20,"0 17 6","0 13 1",2,0
QA-SIM-076,Casual,21,"8 2 4","0 13 1",2,0
QA-SIM-076,Casual,22,"16 2 17","0 13 1",2,0
QA-SIM-076,Casual,23,"10 11 8","0 13 1",2,0
QA-SIM-076,Casual,24,"7 0 12","0 13 1",2,0
QA-SIM-076,Casual,25,"6 17 8","0 13 1",2,0
QA-SIM-076,Casual,26,"12 16 9","0 13 1",2,0
QA-SIM-076,Casual,27,"6 11 14","0 13 1",2,0
QA-SIM-076,Casual,28,"12 15 14","0 13 1",2,0
QA-SIM-076,Casual,29,"14 18 7","0 13 1",2,0
QA-SIM-076,Casual,30,"11 19 19","0 13 1",2,0
QA-SIM-076,Casual,31,"12 15 18","0 13 1",2,0
QA-SIM-076,Casual,32,"9 14 12","0 13 1",2,0
QA-SIM-076,Casual,33,"5 0 14","0 13 1",2,0
QA-SIM-076,Casual,34,"0 18 15","0 13 1",2,0
QA-SIM-076,Casual,35,"16 18 6","0 13 1",2,0
QA-SIM-077,Regular,0,"3 4 9","3 4 9",3,60
QA-SIM-077,Regular,1,"15 11 2","10 11 2",2,500000
QA-SIM-077,Regular,2,"18 10 16","10 11 2",2,500000
QA-SIM-077,Regular,3,"18 1 1","10 11 2",2,500000
QA-SIM-077,Regular,4,"17 6 18","10 11 2",2,500000
QA-SIM-077,Regular,5,"2 12 15","10 11 2",2,500000
QA-SIM-077,Regular,6,"17 7 19","10 11 2",2,500000
QA-SIM-077,Regular,7,"0 9 9","10 11 2",2,500000
QA-SIM-077,Regular,8,"18 13 13","10 11 2",2,500000
QA-SIM-077,Regular,9,"9 4 19","10 11 2",2,500000
QA-SIM-077,Regular,10,"4 14 2","10 11 2",2,500000
QA-SIM-077,Regular,11,"14 13 10","10 11 2",2,500000
QA-SIM-077,Regular,12,"13 5 18","10 11 2",2,500000
QA-SIM-077,Regular,13,"15 8 19","10 11 2",2,500000
QA-SIM-077,Regular,14,"15 16 17","10 11 2",2,500000
QA-SIM-077,Regular,15,"12 14 0","10 11 2",2,500000
QA-SIM-077,Regular,16,"15 16 3","10 11 2",2,500000
QA-SIM-077,Regular,17,"0 12 7","10 11 2",2,500000
QA-SIM-077,Regular,18,"19 19 17","10 11 2",2,500000
QA-SIM-077,Regular,19,"16 18 15","10 11 2",2,500000
QA-SIM-077,Regular,20,"11 17 18","10 11 2",2,500000
QA-SIM-077,Regular,21,"17 18 1","10 11 2",2,500000
QA-SIM-077,Regular,22,"14 5 16","10 11 2",2,500000
QA-SIM-077,Regular,23,"7 3 1","10 11 2",2,500000
QA-SIM-077,Regular,24,"17 15 19","10 11 2",2,500000
QA-SIM-077,Regular,25,"17 17 14","10 11 2",2,500000
QA-SIM-077,Regular,26,"16 3 9","10 11 2",2,500000
QA-SIM-077,Regular,27,"4 13 19","10 11 2",2,500000
QA-SIM-077,Regular,28,"11 10 9","10 11 2",2,500000
QA-SIM-077,Regular,29,"4 18 18","10 11 2",2,500000
QA-SIM-077,Regular,30,"13 12 14","10 11 2",2,500000
QA-SIM-077,Regular,31,"15 11 4","10 11 2",2,500000
QA-SIM-077,Regular,32,"3 3 2","10 11 2",2,500000
QA-SIM-077,Regular,33,"19 10 19","10 11 2",2,500000
QA-SIM-077,Regular,34,"12 10 0","10 11 2",2,500000
QA-SIM-077,Regular,35,"12 16 11","10 11 2",2,500000
QA-SIM-078,Whale,0,"6 4 9","6 4 9",3,500
QA-SIM-078,Whale,1,"11 9 12","11 9 15",2,0
QA-SIM-078,Whale,2,"15 10 5","11 9 15",2,0
QA-SIM-078,Whale,3,"11 16 9","11 9 15",2,0
QA-SIM-078,Whale,4,"17 11 5","11 9 15",2,0
QA-SIM-078,Whale,5,"13 19 5","11 9 15",2,0
QA-SIM-078,Whale,6,"0 15 18","11 9 15",2,0
QA-SIM-078,Whale,7,"6 11 3","11 9 15",2,0
QA-SIM-078,Whale,8,"7 17 1","11 9 15",2,0
QA-SIM-078,Whale,9,"12 1 16","11 9 15",2,0
QA-SIM-078,Whale,10,"13 12 3","11 9 15",2,0
QA-SIM-078,Whale,11,"1 12 15","11 9 15",2,0
QA-SIM-078,Whale,12,"9 15 16","11 9 15",2,0
QA-SIM-078,Whale,13,"4 13 8","11 9 15",2,0
QA-SIM-078,Whale,14,"2 10 7","11 9 15",2,0
QA-SIM-078,Whale,15,"9 17 13","11 9 15",2,0
QA-SIM-078,Whale,16,"9 18 9","11 9 15",2,0
QA-SIM-078,Whale,17,"14 14 19","11 9 15",2,0
QA-SIM-078,Whale,18,"6 6 10","11 9 15",2,0
QA-SIM-078,Whale,19,"10 1 15","11 9 15",2,0
QA-SIM-078,Whale,20,"6 15 2","11 9 15",2,0
QA-SIM-078,Whale,21,"12 19 13","11 9 15",2,0
QA-SIM-078,Whale,22,"8 14 2","11 9 15",2,0
QA-SIM-078,Whale,23,"3 2 10","11 9 15",2,0
QA-SIM-078,Whale,24,"1 15 19","11 9 15",2,0
QA-SIM-078,Whale,25,"10 16 13","11 9 15",2,0
QA-SIM-078,Whale,26,"15 3 4","11 9 15",2,0
QA-SIM-078,Whale,27,"14 0 17","11 9 15",2,0
QA-SIM-078,Whale,28,"6 16 3","11 9 15",2,0
QA-SIM-078,Whale,29,"16 6 12","11 9 15",2,0
QA-SIM-078,Whale,30,"19 11 15","11 9 15",2,0
QA-SIM-078,Whale,31,"14 14 18","11 9 15",2,0
QA-SIM-078,Whale,32,"1 2 4","11 9 15",2,0
QA-SIM-078,Whale,33,"0 7 3","11 9 15",2,0
QA-SIM-078,Whale,34,"8 2 8","11 9 15",2,0
QA-SIM-078,Whale,35,"4 18 16","11 9 15",2,0
QA-SIM-079,Curioso,0,"15 9 8","15 9 8",3,500
QA-SIM-079,Curioso,1,"15 12 18","15 12 19",2,100000
QA-SIM-079,Curioso,2,"6 2 7","15 12 19",2,100000
QA-SIM-079,Curioso,3,"10 16 15","15 12 19",2,100000
QA-SIM-079,Curioso,4,"16 7 5","15 12 19",2,100000
QA-SIM-079,Curioso,5,"2 6 14","15 12 19",2,100000
QA-SIM-079,Curioso,6,"8 2 18","15 12 19",2,100000
QA-SIM-079,Curioso,7,"13 0 11","15 12 19",2,100000
QA-SIM-079,Curioso,8,"7 11 12","15 12 19",2,100000
QA-SIM-079,Curioso,9,"18 3 16","15 12 19",2,100000
QA-SIM-079,Curioso,10,"8 0 5","15 12 19",2,100000
QA-SIM-079,Curioso,11,"18 12 10","15 12 19",2,100000
QA-SIM-079,Curioso,12,"16 8 18","15 12 19",2,100000
QA-SIM-079,Curioso,13,"2 2 16","15 12 19",2,100000
QA-SIM-079,Curioso,14,"18 14 19","15 12 19",2,100000
QA-SIM-079,Curioso,15,"15 12 4","15 12 19",2,100000
QA-SIM-079,Curioso,16,"11 12 5","15 12 19",2,100000
QA-SIM-079,Curioso,17,"9 0 2","15 12 19",2,100000
QA-SIM-079,Curioso,18,"6 1 6","15 12 19",2,100000
QA-SIM-079,Curioso,19,"0 19 10","15 12 19",2,100000
QA-SIM-079,Curioso,20,"17 12 13","15 12 19",2,100000
QA-SIM-079,Curioso,21,"17 0 11","15 12 19",2,100000
QA-SIM-079,Curioso,22,"13 9 5","15 12 19",2,100000
QA-SIM-079,Curioso,23,"8 0 17","15 12 19",2,100000
QA-SIM-079,Curioso,24,"14 9 4","15 12 19",2,100000
QA-SIM-079,Curioso,25,"7 2 2","15 12 19",2,100000
QA-SIM-079,Curioso,26,"19 13 18","15 12 19",2,100000
QA-SIM-079,Curioso,27,"4 2 11","15 12 19",2,100000
QA-SIM-079,Curioso,28,"18 11 16","15 12 19",2,100000
QA-SIM-079,Curioso,29,"6 7 17","15 12 19",2,100000
QA-SIM-079,Curioso,30,"17 2 19","15 12 19",2,100000
QA-SIM-079,Curioso,31,"6 0 12","15 12 19",2,100000
QA-SIM-079,Curioso,32,"2 19 16","15 12 19",2,100000
QA-SIM-079,Curioso,33,"1 16 17","15 12 19",2,100000
QA-SIM-079,Curioso,34,"0 18 3","15 12 19",2,100000
QA-SIM-079,Curioso,35,"7 3 19","15 12 19",2,100000
QA-SIM-080,Casual,0,"10 9 4","10 9 4",3,60
QA-SIM-080,Casual,1,"0 0 0","2 0 9",1,10000
QA-SIM-080,Casual,2,"5 18 6","2 0 9",1,10000
QA-SIM-080,Casual,3,"2 7 17","2 0 9",1,10000
QA-SIM-080,Casual,4,"15 15 16","2 0 9",1,10000
QA-SIM-080,Casual,5,"12 8 13","2 0 9",1,10000
QA-SIM-080,Casual,6,"19 15 16","2 0 9",1,10000
QA-SIM-080,Casual,7,"7 10 16","2 0 9",1,10000
QA-SIM-080,Casual,8,"16 5 4","2 0 9",1,10000
QA-SIM-080,Casual,9,"9 10 18","2 0 9",1,10000
QA-SIM-080,Casual,10,"19 10 3","2 0 9",1,10000
QA-SIM-080,Casual,11,"14 18 9","2 0 9",1,10000
QA-SIM-080,Casual,12,"9 3 3","2 0 9",1,10000
QA-SIM-080,Casual,13,"7 5 13","2 0 9",1,10000
QA-SIM-080,Casual,14,"17 16 10","2 0 9",1,10000
QA-SIM-080,Casual,15,"13 13 14","2 0 9",1,10000
QA-SIM-080,Casual,16,"17 3 8","2 0 9",1,10000
QA-SIM-080,Casual,17,"8 19 7","2 0 9",1,10000
QA-SIM-080,Casual,18,"14 4 0","2 0 9",1,10000
QA-SIM-080,Casual,19,"2 4 15","2 0 9",1,10000
QA-SIM-080,Casual,20,"2 19 0","2 0 9",1,10000
QA-SIM-080,Casual,21,"4 10 11","2 0 9",1,10000
QA-SIM-080,Casual,22,"19 3 1","2 0 9",1,10000
QA-SIM-080,Casual,23,"0 3 0","2 0 9",1,10000
QA-SIM-080,Casual,24,"0 1 0","2 0 9",1,10000
QA-SIM-080,Casual,25,"5 6 1","2 0 9",1,10000
QA-SIM-080,Casual,26,"3 6 15","2 0 9",1,10000
QA-SIM-080,Casual,27,"19 6 19","2 0 9",1,10000
QA-SIM-080,Casual,28,"2 6 15","2 0 9",1,10000
QA-SIM-080,Casual,29,"16 15 9","2 0 9",1,10000
QA-SIM-080,Casual,30,"9 7 0","2 0 9",1,10000
QA-SIM-080,Casual,31,"14 12 14","2 0 9",1,10000
QA-SIM-080,Casual,32,"11 17 11","2 0 9",1,10000
QA-SIM-080,Casual,33,"4 2 17","2 0 9",1,10000
QA-SIM-080,Casual,34,"11 3 13","2 0 9",1,10000
QA-SIM-080,Casual,35,"6 9 4","2 0 9",1,10000
QA-SIM-081,Regular,0,"4 5 18","4 5 18",3,60
QA-SIM-081,Regular,1,"18 6 3","18 15 3",2,0
QA-SIM-081,Regular,2,"2 7 9","18 15 3",2,0
QA-SIM-081,Regular,3,"19 6 11","18 15 3",2,0
QA-SIM-081,Regular,4,"7 14 2","18 15 3",2,0
QA-SIM-081,Regular,5,"14 15 16","18 15 3",2,0
QA-SIM-081,Regular,6,"7 1 14","18 15 3",2,0
QA-SIM-081,Regular,7,"2 17 13","18 15 3",2,0
QA-SIM-081,Regular,8,"17 18 18","18 15 3",2,0
QA-SIM-081,Regular,9,"10 6 1","18 15 3",2,0
QA-SIM-081,Regular,10,"16 17 4","18 15 3",2,0
QA-SIM-081,Regular,11,"1 8 19","18 15 3",2,0
QA-SIM-081,Regular,12,"0 1 0","18 15 3",2,0
QA-SIM-081,Regular,13,"15 9 0","18 15 3",2,0
QA-SIM-081,Regular,14,"3 11 12","18 15 3",2,0
QA-SIM-081,Regular,15,"0 9 18","18 15 3",2,0
QA-SIM-081,Regular,16,"7 3 19","18 15 3",2,0
QA-SIM-081,Regular,17,"1 1 14","18 15 3",2,0
QA-SIM-081,Regular,18,"17 4 16","18 15 3",2,0
QA-SIM-081,Regular,19,"0 2 0","18 15 3",2,0
QA-SIM-081,Regular,20,"18 18 8","18 15 3",2,0
QA-SIM-081,Regular,21,"19 18 16","18 15 3",2,0
QA-SIM-081,Regular,22,"17 1 9","18 15 3",2,0
QA-SIM-081,Regular,23,"2 14 2","18 15 3",2,0
QA-SIM-081,Regular,24,"11 4 4","18 15 3",2,0
QA-SIM-081,Regular,25,"7 13 16","18 15 3",2,0
QA-SIM-081,Regular,26,"10 1 0","18 15 3",2,0
QA-SIM-081,Regular,27,"7 16 18","18 15 3",2,0
QA-SIM-081,Regular,28,"19 19 12","18 15 3",2,0
QA-SIM-081,Regular,29,"17 14 1","18 15 3",2,0
QA-SIM-081,Regular,30,"18 2 6","18 15 3",2,0
QA-SIM-081,Regular,31,"12 3 14","18 15 3",2,0
QA-SIM-081,Regular,32,"11 3 8","18 15 3",2,0
QA-SIM-081,Regular,33,"14 1 10","18 15 3",2,0
QA-SIM-081,Regular,34,"5 19 10","18 15 3",2,0
QA-SIM-081,Regular,35,"12 9 15","18 15 3",2,0
QA-SIM-082,Whale,0,"13 3 18","13 3 18",3,200
QA-SIM-082,Whale,1,"1 4 6","8 19 14",0,5000
QA-SIM-082,Whale,2,"4 8 19","4 11 0",1,1000
QA-SIM-082,Whale,3,"8 9 11","4 11 0",1,1000
QA-SIM-082,Whale,4,"0 9 4","4 11 0",1,1000
QA-SIM-082,Whale,5,"11 11 14","4 11 0",1,1000
QA-SIM-082,Whale,6,"12 17 3","4 11 0",1,1000
QA-SIM-082,Whale,7,"7 5 10","4 11 0",1,1000
QA-SIM-082,Whale,8,"13 4 10","4 11 0",1,1000
QA-SIM-082,Whale,9,"16 9 15","4 11 0",1,1000
QA-SIM-082,Whale,10,"14 14 16","4 11 0",1,1000
QA-SIM-082,Whale,11,"13 1 10","4 11 0",1,1000
QA-SIM-082,Whale,12,"7 1 0","4 11 0",1,1000
QA-SIM-082,Whale,13,"8 8 17","4 11 0",1,1000
QA-SIM-082,Whale,14,"9 3 3","4 11 0",1,1000
QA-SIM-082,Whale,15,"19 12 14","4 11 0",1,1000
QA-SIM-082,Whale,16,"15 18 18","4 11 0",1,1000
QA-SIM-082,Whale,17,"4 1 16","4 11 0",1,1000
QA-SIM-082,Whale,18,"6 1 11","4 11 0",1,1000
QA-SIM-082,Whale,19,"2 8 14","4 11 0",1,1000
QA-SIM-082,Whale,20,"12 14 15","4 11 0",1,1000
QA-SIM-082,Whale,21,"5 11 18","4 11 0",1,1000
QA-SIM-082,Whale,22,"13 7 6","4 11 0",1,1000
QA-SIM-082,Whale,23,"7 2 3","4 11 0",1,1000
QA-SIM-082,Whale,24,"16 12 7","4 11 0",1,1000
QA-SIM-082,Whale,25,"11 5 9","4 11 0",1,1000
QA-SIM-082,Whale,26,"16 18 13","4 11 0",1,1000
QA-SIM-082,Whale,27,"10 6 7","4 11 0",1,1000
QA-SIM-082,Whale,28,"9 13 1","4 11 0",1,1000
QA-SIM-082,Whale,29,"3 3 2","4 11 0",1,1000
QA-SIM-082,Whale,30,"13 14 17","4 11 0",1,1000
QA-SIM-082,Whale,31,"9 15 10","4 11 0",1,1000
QA-SIM-082,Whale,32,"4 19 18","4 11 0",1,1000
QA-SIM-082,Whale,33,"11 6 0","4 11 0",1,1000
QA-SIM-082,Whale,34,"14 16 12","4 11 0",1,1000
QA-SIM-082,Whale,35,"12 7 19","4 11 0",1,1000
